Wetterdaten [Temperatur: 28,4°C, Regenwahrscheinlichkeit: 16%, Bedingung: RAIN, Zeitpunkt: 2025-06-01T01:00]
Wetterdaten [Temperatur: 45,0°C, Regenwahrscheinlichkeit: 23%, Bedingung: SUNNY, Zeitpunkt: 2025-06-08T19:00]
Wetterdaten [Temperatur: 45,0°C, Regenwahrscheinlichkeit: 1%, Bedingung: SUNNY, Zeitpunkt: 2025-06-08T20:00]
Wetterdaten [Temperatur: 40,2°C, Regenwahrscheinlichkeit: 93%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-08T21:00]
Wetterdaten [Temperatur: 40,1°C, Regenwahrscheinlichkeit: 11%, Bedingung: RAIN, Zeitpunkt: 2025-06-08T22:00]
Wetterdaten [Temperatur: 39,3°C, Regenwahrscheinlichkeit: 14%, Bedingung: RAIN, Zeitpunkt: 2025-06-08T23:00]
Wetterdaten [Temperatur: 36,1°C, Regenwahrscheinlichkeit: 74%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-09T00:00]
Wetterdaten [Temperatur: 36,5°C, Regenwahrscheinlichkeit: 22%, Bedingung: RAIN, Zeitpunkt: 2025-06-09T01:00]
Wetterdaten [Temperatur: 36,2°C, Regenwahrscheinlichkeit: 13%, Bedingung: RAIN, Zeitpunkt: 2025-06-09T02:00]
Wetterdaten [Temperatur: 35,8°C, Regenwahrscheinlichkeit: 29%, Bedingung: RAIN, Zeitpunkt: 2025-06-09T03:00]
Wetterdaten [Temperatur: 36,9°C, Regenwahrscheinlichkeit: 6%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-09T04:00]
Wetterdaten [Temperatur: 36,4°C, Regenwahrscheinlichkeit: 25%, Bedingung: RAIN, Zeitpunkt: 2025-06-09T05:00]
Wetterdaten [Temperatur: 36,9°C, Regenwahrscheinlichkeit: 11%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T06:00]
Wetterdaten [Temperatur: 38,0°C, Regenwahrscheinlichkeit: 26%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T07:00]
Wetterdaten [Temperatur: 33,1°C, Regenwahrscheinlichkeit: 83%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-09T08:00]
Wetterdaten [Temperatur: 34,3°C, Regenwahrscheinlichkeit: 9%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T09:00]
Wetterdaten [Temperatur: 31,1°C, Regenwahrscheinlichkeit: 67%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-09T10:00]
Wetterdaten [Temperatur: 32,6°C, Regenwahrscheinlichkeit: 23%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T11:00]
Wetterdaten [Temperatur: 34,7°C, Regenwahrscheinlichkeit: 17%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T12:00]
Wetterdaten [Temperatur: 37,1°C, Regenwahrscheinlichkeit: 14%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T13:00]
Wetterdaten [Temperatur: 39,0°C, Regenwahrscheinlichkeit: 17%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T14:00]
Wetterdaten [Temperatur: 40,6°C, Regenwahrscheinlichkeit: 21%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T15:00]
Wetterdaten [Temperatur: 42,4°C, Regenwahrscheinlichkeit: 2%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T16:00]
Wetterdaten [Temperatur: 42,9°C, Regenwahrscheinlichkeit: 5%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T17:00]
Wetterdaten [Temperatur: 44,7°C, Regenwahrscheinlichkeit: 4%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T18:00]
Wetterdaten [Temperatur: 45,0°C, Regenwahrscheinlichkeit: 4%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T19:00]
Wetterdaten [Temperatur: 40,8°C, Regenwahrscheinlichkeit: 69%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-09T20:00]
Wetterdaten [Temperatur: 41,8°C, Regenwahrscheinlichkeit: 30%, Bedingung: SUNNY, Zeitpunkt: 2025-06-09T21:00]
Wetterdaten [Temperatur: 39,0°C, Regenwahrscheinlichkeit: 86%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-09T22:00]
Wetterdaten [Temperatur: 38,6°C, Regenwahrscheinlichkeit: 15%, Bedingung: RAIN, Zeitpunkt: 2025-06-09T23:00]
Wetterdaten [Temperatur: 39,6°C, Regenwahrscheinlichkeit: 18%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T00:00]
Wetterdaten [Temperatur: 40,0°C, Regenwahrscheinlichkeit: 8%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T01:00]
Wetterdaten [Temperatur: 40,8°C, Regenwahrscheinlichkeit: 10%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T02:00]
Wetterdaten [Temperatur: 41,8°C, Regenwahrscheinlichkeit: 30%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T03:00]
Wetterdaten [Temperatur: 41,3°C, Regenwahrscheinlichkeit: 30%, Bedingung: RAIN, Zeitpunkt: 2025-06-10T04:00]
Wetterdaten [Temperatur: 40,9°C, Regenwahrscheinlichkeit: 27%, Bedingung: RAIN, Zeitpunkt: 2025-06-10T05:00]
Wetterdaten [Temperatur: 42,7°C, Regenwahrscheinlichkeit: 25%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T06:00]
Wetterdaten [Temperatur: 44,3°C, Regenwahrscheinlichkeit: 4%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T07:00]
Wetterdaten [Temperatur: 45,0°C, Regenwahrscheinlichkeit: 19%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T08:00]
Wetterdaten [Temperatur: 40,7°C, Regenwahrscheinlichkeit: 90%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-10T09:00]
Wetterdaten [Temperatur: 42,4°C, Regenwahrscheinlichkeit: 1%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T10:00]
Wetterdaten [Temperatur: 44,0°C, Regenwahrscheinlichkeit: 20%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T11:00]
Wetterdaten [Temperatur: 43,2°C, Regenwahrscheinlichkeit: 13%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T12:00]
Wetterdaten [Temperatur: 43,2°C, Regenwahrscheinlichkeit: 5%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T13:00]
Wetterdaten [Temperatur: 43,3°C, Regenwahrscheinlichkeit: 30%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T14:00]
Wetterdaten [Temperatur: 39,3°C, Regenwahrscheinlichkeit: 72%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-10T15:00]
Wetterdaten [Temperatur: 40,7°C, Regenwahrscheinlichkeit: 21%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T16:00]
Wetterdaten [Temperatur: 42,0°C, Regenwahrscheinlichkeit: 14%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T17:00]
Wetterdaten [Temperatur: 43,0°C, Regenwahrscheinlichkeit: 20%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T18:00]
Wetterdaten [Temperatur: 41,8°C, Regenwahrscheinlichkeit: 24%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T19:00]
Wetterdaten [Temperatur: 42,7°C, Regenwahrscheinlichkeit: 0%, Bedingung: SUNNY, Zeitpunkt: 2025-06-10T20:00]
Wetterdaten [Temperatur: 39,0°C, Regenwahrscheinlichkeit: 67%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-10T21:00]
Wetterdaten [Temperatur: 39,3°C, Regenwahrscheinlichkeit: 13%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T22:00]
Wetterdaten [Temperatur: 39,5°C, Regenwahrscheinlichkeit: 7%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-10T23:00]
Wetterdaten [Temperatur: 39,8°C, Regenwahrscheinlichkeit: 7%, Bedingung: RAIN, Zeitpunkt: 2025-06-11T00:00]
Wetterdaten [Temperatur: 41,0°C, Regenwahrscheinlichkeit: 21%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-11T01:00]
Wetterdaten [Temperatur: 40,2°C, Regenwahrscheinlichkeit: 2%, Bedingung: RAIN, Zeitpunkt: 2025-06-11T02:00]
Wetterdaten [Temperatur: 40,5°C, Regenwahrscheinlichkeit: 6%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-11T03:00]
Wetterdaten [Temperatur: 40,4°C, Regenwahrscheinlichkeit: 14%, Bedingung: RAIN, Zeitpunkt: 2025-06-11T04:00]
Wetterdaten [Temperatur: 41,2°C, Regenwahrscheinlichkeit: 10%, Bedingung: CLOUDY, Zeitpunkt: 2025-06-11T05:00]
Wetterdaten [Temperatur: 36,7°C, Regenwahrscheinlichkeit: 79%, Bedingung: THUNDERSTORM, Zeitpunkt: 2025-06-11T06:00]
